track,model,split,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,fpr,fnr,tn,fp,fn,tp,n_rows,threshold_policy,recall_target,inference_time_seconds,inference_rows_per_second
reduced_quantum_compatible_classical,reduced_logistic_regression,train,0.00474671639564075,0.1499004975124378,0.005127308745557303,0.88,0.010195215200139026,0.5206609375,0.009118596413755403,0.85375,0.12,23400.0,136600.0,96.0,704.0,1600,recall_target_precision_max,0.8,0.0004272500009392388,3744880.038578498
reduced_quantum_compatible_classical,reduced_logistic_regression,valid,0.00474671639564075,0.1686318407960199,0.0053307126477858185,0.895,0.010598300719381865,0.53901875,0.010719160085662925,0.835,0.105,13200.0,66800.0,42.0,358.0,800,recall_target_precision_max,0.8,0.0003073469997616485,2602921.130254762
reduced_quantum_compatible_classical,reduced_logistic_regression,test,0.00474671639564075,0.12404975124378109,0.00527880452598144,0.934,0.01049827464115908,0.514232,0.006902500486523106,0.88,0.066,12000.0,88000.0,33.0,467.0,1000,recall_target_precision_max,0.8,0.0003020770000148332,3310414.2319703125
reduced_quantum_compatible_classical,reduced_svm_rbf,train,0.494977430949049,0.10030472636815921,0.005016204611605392,0.91125,0.009977485646244072,0.5189390625,0.006540394077712519,0.90375,0.08875,15400.0,144600.0,71.0,729.0,1600,recall_target_precision_max,0.8,0.08707147700079076,18375.70758085876
reduced_quantum_compatible_classical,reduced_svm_rbf,valid,0.494977430949049,0.12152985074626865,0.005227487283538347,0.9275,0.01039637948186238,0.5353437500000001,0.005776103705652963,0.8825,0.0725,9400.0,70600.0,29.0,371.0,800,recall_target_precision_max,0.8,0.043614218000584515,18342.642300482803
reduced_quantum_compatible_classical,reduced_svm_rbf,test,0.494977430949049,0.05842786069651741,0.0049646583641871425,0.944,0.0098773699409869,0.49722599999999995,0.007121296586666813,0.946,0.056,5400.0,94600.0,28.0,472.0,1000,recall_target_precision_max,0.8,0.057069423999564606,17522.51783735594
reduced_quantum_compatible_classical,reduced_mlp,train,0.4939236659962316,0.16338930348258707,0.004982490949338506,0.84125,0.009906309568494108,0.5082499999999999,0.005084350957117746,0.84,0.15875,25600.0,134400.0,127.0,673.0,1600,recall_target_precision_max,0.8,0.00053886999921815,2969176.243475143
reduced_quantum_compatible_classical,reduced_mlp,valid,0.4939236659962316,0.1957587064676617,0.005220283650810761,0.8475,0.01037665100475979,0.5316812499999999,0.005535028196980476,0.8075,0.1525,15400.0,64600.0,61.0,339.0,800,recall_target_precision_max,0.8,0.0004064109998580534,1968450.657780953
reduced_quantum_compatible_classical,reduced_mlp,test,0.4939236659962316,0.149681592039801,0.005160583856575376,0.886,0.01026139930278077,0.500524,0.006914152556940906,0.854,0.114,14600.0,85400.0,57.0,443.0,1000,recall_target_precision_max,0.8,0.00043167199874005746,2316573.701603879
