track,model,split,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,fpr,fnr,tn,fp,fn,tp,n_rows,threshold_policy,recall_target,inference_time_seconds,inference_rows_per_second
quantum_statevector_reduced_features,quantum_kernel_svc_statevector,train,-1.0002535702311708,0.08060945273631841,0.0051291716589706654,0.9525,0.010203398454760917,0.530425,0.006649342830926664,0.92375,0.0475,12200.0,147800.0,38.0,762.0,1600,recall_target_precision_max,0.8,0.018221582999103703,87807.95829202665
quantum_statevector_reduced_features,quantum_kernel_svc_statevector,valid,-1.0002535702311708,0.09925373134328358,0.005221214619400934,0.95,0.010385351188849413,0.51019375,0.00494818020396614,0.905,0.05,7600.0,72400.0,20.0,380.0,800,recall_target_precision_max,0.8,0.009282348999477108,86185.08095796285
quantum_statevector_reduced_features,quantum_kernel_svc_statevector,test,-1.0002535702311708,0.0922587064676617,0.005148791343049131,0.944,0.010241721998003732,0.507476,0.00881984378123772,0.912,0.056,8800.0,91200.0,28.0,472.0,1000,recall_target_precision_max,0.8,0.011521106000145664,86797.2224183474
quantum_statevector_reduced_features,variational_quantum_classifier_statevector,train,0.004966922971336882,0.014900497512437811,0.005000125631297269,0.995,0.009950248756218905,0.49781093749999994,0.007783156052223055,0.99,0.005,1600.0,158400.0,4.0,796.0,1600,recall_target_precision_max,0.8,0.2583750620015053,6192.548102768054
quantum_statevector_reduced_features,variational_quantum_classifier_statevector,valid,0.004966922971336882,0.012425373134328357,0.0050000626574267844,0.9975,0.009950248756218905,0.4829,0.007313218458709112,0.9925,0.0025,600.0,79400.0,1.0,399.0,800,recall_target_precision_max,0.8,0.13128930400125682,6093.41336741599
quantum_statevector_reduced_features,variational_quantum_classifier_statevector,test,0.004966922971336882,0.00890547263681592,0.004945301963135021,0.99,0.009841443411700382,0.5312919999999999,0.009722764112197062,0.996,0.01,400.0,99600.0,5.0,495.0,1000,recall_target_precision_max,0.8,0.15984714399928635,6255.976647317919
