track,model,split,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,fpr,fnr,tn,fp,fn,tp,n_rows,threshold_policy,recall_target,inference_time_seconds,inference_rows_per_second
candidate_pool_stage2_weighted,classical_logistic_regression,train,0.0037140501398812515,0.3240089340882697,0.00850812183424773,0.8977939514001787,0.016856499717148064,0.6561340709894498,0.00980411855146398,0.6797188122967159,0.10220604859982127,9157800.0,19435200.0,18986.0,166776.0,328727,recall_target_precision_max,0.9,0.4644883850014594,707718.4502664522
candidate_pool_stage2_weighted,classical_logistic_regression,valid,0.0037140501398812515,0.32469895867025056,0.011606102625153124,0.9001972108747711,0.022916743244079184,0.656291370316802,0.013394633471212464,0.6804088266549978,0.0998027891252289,2045000.0,4353800.0,5668.0,51124.0,88786,recall_target_precision_max,0.9,0.09817080299944791,904403.3183725645
candidate_pool_stage2_weighted,classical_logistic_regression,test,0.0037140501398812515,0.3057776702128459,0.01687485080722219,0.9252482816054094,0.033145193392601274,0.6718203438365791,0.019704362617657775,0.7022930431403032,0.07475171839459063,1838400.0,4336800.0,6014.0,74439.0,111329,recall_target_precision_max,0.9,0.16208662299868593,686848.7845594918
candidate_pool_stage2_weighted,classical_hist_gradient_boosting,train,0.0036593666275194924,0.5286684673927252,0.012151847923368911,0.8969757000893617,0.023978840641820817,0.8150412229697984,0.055315851943695746,0.4737243381247158,0.10302429991063834,15047800.0,13545200.0,19138.0,166624.0,328727,recall_target_precision_max,0.9,1.2185598369997024,269766.8099823319
candidate_pool_stage2_weighted,classical_hist_gradient_boosting,valid,0.0036593666275194924,0.5082599705805447,0.015875865200335786,0.9001091703056768,0.03120140897381551,0.8099129058353781,0.06022299009723853,0.4952178533475027,0.09989082969432314,3230000.0,3168800.0,5673.0,51119.0,88786,recall_target_precision_max,0.9,0.317992502999914,279207.840318248
candidate_pool_stage2_weighted,classical_hist_gradient_boosting,test,0.0036593666275194924,0.516698736326967,0.023721729943602304,0.9109417921022211,0.04623934641054833,0.8328715011527057,0.09898758295487282,0.4884376214535562,0.08905820789777882,3159000.0,3016200.0,7165.0,73288.0,111329,recall_target_precision_max,0.9,0.4116183930000261,270466.5337926066
candidate_pool_stage2_weighted,classical_random_forest,train,0.0033652057807777177,0.5652584360647619,0.013240671747004424,0.9024342976496808,0.02609842292902402,0.8377149538093722,0.10153786126225925,0.43693211625222955,0.09756570235031922,16099800.0,12493200.0,18124.0,167638.0,328727,recall_target_precision_max,0.9,1.2754600039988873,257732.11152788668
candidate_pool_stage2_weighted,classical_random_forest,valid,0.0033652057807777177,0.5392727731244478,0.016930349617928785,0.9002148189885899,0.03323563627309714,0.8173718429698701,0.052756753271339954,0.46393073701319,0.09978518101141005,3430200.0,2968600.0,5667.0,51125.0,88786,recall_target_precision_max,0.9,0.3464879139992263,256245.59014257064
candidate_pool_stage2_weighted,classical_random_forest,test,0.0033652057807777177,0.5493271445842665,0.025436650956473524,0.9123339092389345,0.049493383968526525,0.8398757444781595,0.07936668363358686,0.45540225417800234,0.08766609076106546,3363000.0,2812200.0,7053.0,73400.0,111329,recall_target_precision_max,0.9,0.47747211999922,233163.35203023345
