track,model,split,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,fpr,fnr,tn,fp,fn,tp,n_rows,recall_target,threshold_policy,valid_inference_time_seconds,test_inference_time_seconds,training_time_seconds,training_note
phase5_fixed_recall_candidate_pool,classical_logistic_regression,test,0.0042802547229627,0.45178225198872124,0.01951022570203154,0.8451269685406386,0.03813996902491301,0.6718203438365791,0.019704362617657775,0.5533424018655266,0.15487303145936138,2758200.0,3417000.0,12460.0,67993.0,111329,0.8,recall_target_precision_max,0.22976222000033886,0.2691817999984778,0.0,loaded_existing_phase4_model
phase5_fixed_recall_candidate_pool,classical_logistic_regression,test,0.0037140501398812515,0.3057776702128459,0.01687485080722219,0.9252482816054094,0.033145193392601274,0.6718203438365791,0.019704362617657775,0.7022930431403032,0.07475171839459063,1838400.0,4336800.0,6014.0,74439.0,111329,0.9,recall_target_precision_max,0.22976222000033886,0.2691817999984778,0.0,loaded_existing_phase4_model
phase5_fixed_recall_candidate_pool,classical_logistic_regression,test,0.0032591102540727624,0.19215116311598485,0.015137378274173914,0.9649236200017401,0.02980715254937526,0.6718203438365791,0.019704362617657775,0.8179168286047416,0.035076379998259855,1124400.0,5050800.0,2822.0,77631.0,111329,0.95,recall_target_precision_max,0.22976222000033886,0.2691817999984778,0.0,loaded_existing_phase4_model
phase5_fixed_recall_candidate_pool,classical_hist_gradient_boosting,test,0.0049589783879623525,0.6561340598655329,0.0301119160985537,0.8246678184778691,0.0581022856642438,0.8328715011527057,0.09898758295487282,0.34606166601891436,0.17533218152213093,4038200.0,2137000.0,14106.0,66347.0,111329,0.8,recall_target_precision_max,0.447142745999372,0.48105848299928766,0.0,loaded_existing_phase4_model
phase5_fixed_recall_candidate_pool,classical_hist_gradient_boosting,test,0.0036593666275194924,0.516698736326967,0.023721729943602304,0.9109417921022211,0.04623934641054833,0.8328715011527057,0.09898758295487282,0.4884376214535562,0.08905820789777882,3159000.0,3016200.0,7165.0,73288.0,111329,0.9,recall_target_precision_max,0.447142745999372,0.48105848299928766,0.0,loaded_existing_phase4_model
phase5_fixed_recall_candidate_pool,classical_hist_gradient_boosting,test,0.0024500225929266926,0.3781705922627102,0.019404012409847946,0.9558872882303954,0.03803591561016154,0.8328715011527057,0.09898758295487282,0.6293561342142765,0.044112711769604615,2288800.0,3886400.0,3549.0,76904.0,111329,0.95,recall_target_precision_max,0.447142745999372,0.48105848299928766,0.0,loaded_existing_phase4_model
phase5_fixed_recall_candidate_pool,classical_random_forest,test,0.005591824745160821,0.6726333765635658,0.03177641089006412,0.8298136800367917,0.06120892228618685,0.8398757444781595,0.07936668363358686,0.3294144319212333,0.17018631996320832,4141000.0,2034200.0,13692.0,66761.0,111329,0.8,recall_target_precision_max,0.5778984799999307,0.48794804199860664,0.0,loaded_existing_phase4_model
phase5_fixed_recall_candidate_pool,classical_random_forest,test,0.0033652057807777177,0.5493271445842665,0.025436650956473524,0.9123339092389345,0.049493383968526525,0.8398757444781595,0.07936668363358686,0.45540225417800234,0.08766609076106546,3363000.0,2812200.0,7053.0,73400.0,111329,0.9,recall_target_precision_max,0.5778984799999307,0.48794804199860664,0.0,loaded_existing_phase4_model
phase5_fixed_recall_candidate_pool,classical_random_forest,test,0.0020469220092742563,0.43500031091878016,0.021291375372788253,0.9547313338222316,0.04165383247145386,0.8398757444781595,0.07936668363358686,0.5717709547868894,0.04526866617776839,2644400.0,3530800.0,3642.0,76811.0,111329,0.95,recall_target_precision_max,0.5778984799999307,0.48794804199860664,0.0,loaded_existing_phase4_model
